,datetime,total_production_avg
2213,2021-04-03 05:00:00+00:00,21268.1
2214,2021-04-03 06:00:00+00:00,21369.95
2215,2021-04-03 07:00:00+00:00,21459.98
2216,2021-04-03 08:00:00+00:00,21382.16
2217,2021-04-03 09:00:00+00:00,21305.35
2218,2021-04-03 10:00:00+00:00,21193.04
2219,2021-04-03 11:00:00+00:00,20917.73
2220,2021-04-03 12:00:00+00:00,20826.08
2221,2021-04-03 13:00:00+00:00,20862.94
2222,2021-04-03 14:00:00+00:00,21059.63
2223,2021-04-03 15:00:00+00:00,21508.98
2224,2021-04-03 16:00:00+00:00,21881.0
2225,2021-04-03 17:00:00+00:00,21896.86
2226,2021-04-03 18:00:00+00:00,21915.38
2227,2021-04-03 19:00:00+00:00,21988.24
2228,2021-04-03 20:00:00+00:00,21789.92
2229,2021-04-03 21:00:00+00:00,21314.61
2230,2021-04-03 22:00:00+00:00,20863.8
2231,2021-04-03 23:00:00+00:00,20574.32
2232,2021-04-04 00:00:00+00:00,20937.68
2233,2021-04-04 01:00:00+00:00,20907.53
2234,2021-04-04 02:00:00+00:00,20968.39
2235,2021-04-04 03:00:00+00:00,21076.58
2236,2021-04-04 04:00:00+00:00,21364.93
2237,2021-04-04 05:00:00+00:00,21572.62
2238,2021-04-04 06:00:00+00:00,21674.47
2239,2021-04-04 07:00:00+00:00,21764.49
2240,2021-04-04 08:00:00+00:00,21686.68
2241,2021-04-04 09:00:00+00:00,21609.87
2242,2021-04-04 10:00:00+00:00,21497.56
2243,2021-04-04 11:00:00+00:00,21222.25
2244,2021-04-04 12:00:00+00:00,21130.6
2245,2021-04-04 13:00:00+00:00,21167.46
2246,2021-04-04 14:00:00+00:00,21364.15
2247,2021-04-04 15:00:00+00:00,21813.5
2248,2021-04-04 16:00:00+00:00,22185.52
2249,2021-04-04 17:00:00+00:00,22201.38
2250,2021-04-04 18:00:00+00:00,22219.9
2251,2021-04-04 19:00:00+00:00,22292.75
2252,2021-04-04 20:00:00+00:00,22094.44
2253,2021-04-04 21:00:00+00:00,21619.13
2254,2021-04-04 22:00:00+00:00,21168.32
2255,2021-04-04 23:00:00+00:00,20878.84
2256,2021-04-05 00:00:00+00:00,20982.11
2257,2021-04-05 01:00:00+00:00,21062.43
2258,2021-04-05 02:00:00+00:00,21292.48
2259,2021-04-05 03:00:00+00:00,21970.38
2260,2021-04-05 04:00:00+00:00,22929.91
2261,2021-04-05 05:00:00+00:00,23224.29
2262,2021-04-05 06:00:00+00:00,23117.24
2263,2021-04-05 07:00:00+00:00,23087.35
2264,2021-04-05 08:00:00+00:00,22913.64
2265,2021-04-05 09:00:00+00:00,22805.62
2266,2021-04-05 10:00:00+00:00,22643.21
2267,2021-04-05 11:00:00+00:00,22564.0
2268,2021-04-05 12:00:00+00:00,22433.69
2269,2021-04-05 13:00:00+00:00,22465.32
2270,2021-04-05 14:00:00+00:00,22655.22
2271,2021-04-05 15:00:00+00:00,22817.22
2272,2021-04-05 16:00:00+00:00,22858.91
2273,2021-04-05 17:00:00+00:00,22907.02
2274,2021-04-05 18:00:00+00:00,22931.55
2275,2021-04-05 19:00:00+00:00,22778.82
2276,2021-04-05 20:00:00+00:00,22643.72
2277,2021-04-05 21:00:00+00:00,22213.3
2278,2021-04-05 22:00:00+00:00,21593.88
2279,2021-04-05 23:00:00+00:00,21361.25
2280,2021-04-06 00:00:00+00:00,21286.63
2281,2021-04-06 01:00:00+00:00,21366.95
2282,2021-04-06 02:00:00+00:00,21597.0
2283,2021-04-06 03:00:00+00:00,22274.9
2284,2021-04-06 04:00:00+00:00,23234.43
2285,2021-04-06 05:00:00+00:00,23528.81
2286,2021-04-06 06:00:00+00:00,23421.76
2287,2021-04-06 07:00:00+00:00,23441.0
2288,2021-04-06 08:00:00+00:00,23490.0
2289,2021-04-06 09:00:00+00:00,23448.0
2290,2021-04-06 10:00:00+00:00,23179.0
2291,2021-04-06 11:00:00+00:00,22503.0
2292,2021-04-06 12:00:00+00:00,21947.0
2293,2021-04-06 13:00:00+00:00,21935.0
2294,2021-04-06 14:00:00+00:00,22783.0
2295,2021-04-06 15:00:00+00:00,22885.0
2296,2021-04-06 16:00:00+00:00,22948.0
2297,2021-04-06 17:00:00+00:00,22959.0
2298,2021-04-06 18:00:00+00:00,23125.0
2299,2021-04-06 19:00:00+00:00,22914.0
2300,2021-04-06 20:00:00+00:00,22944.0
2301,2021-04-06 21:00:00+00:00,22696.0
2302,2021-04-06 22:00:00+00:00,21298.0
2303,2021-04-06 23:00:00+00:00,21105.0
2304,2021-04-07 00:00:00+00:00,21388.0
2305,2021-04-07 01:00:00+00:00,21233.0
2306,2021-04-07 02:00:00+00:00,21659.0
2307,2021-04-07 03:00:00+00:00,22296.0
2308,2021-04-07 04:00:00+00:00,22758.0
2309,2021-04-07 05:00:00+00:00,22910.0
2310,2021-04-07 06:00:00+00:00,22521.0
2311,2021-04-07 07:00:00+00:00,22294.0
2312,2021-04-07 08:00:00+00:00,21951.0
2313,2021-04-07 09:00:00+00:00,21554.0
2314,2021-04-07 10:00:00+00:00,21221.0
2315,2021-04-07 11:00:00+00:00,21152.0
2316,2021-04-07 12:00:00+00:00,21090.0
2317,2021-04-07 13:00:00+00:00,21152.0
2318,2021-04-07 14:00:00+00:00,21111.0
2319,2021-04-07 15:00:00+00:00,21005.0
2320,2021-04-07 16:00:00+00:00,20928.0
2321,2021-04-07 17:00:00+00:00,21006.0
2322,2021-04-07 18:00:00+00:00,21071.0
2323,2021-04-07 19:00:00+00:00,21137.0
2324,2021-04-07 20:00:00+00:00,21266.0
2325,2021-04-07 21:00:00+00:00,21002.0
2326,2021-04-07 22:00:00+00:00,20390.0
2327,2021-04-07 23:00:00+00:00,19958.0
2328,2021-04-08 00:00:00+00:00,19879.0
2329,2021-04-08 01:00:00+00:00,19740.0
2330,2021-04-08 02:00:00+00:00,19886.0
2331,2021-04-08 03:00:00+00:00,20098.0
2332,2021-04-08 04:00:00+00:00,20868.0
2333,2021-04-08 05:00:00+00:00,20895.0
2334,2021-04-08 06:00:00+00:00,20761.0
2335,2021-04-08 07:00:00+00:00,20624.0
2336,2021-04-08 08:00:00+00:00,20648.0
2337,2021-04-08 09:00:00+00:00,20857.0
2338,2021-04-08 10:00:00+00:00,21014.0
2339,2021-04-08 11:00:00+00:00,21408.0
2340,2021-04-08 12:00:00+00:00,21766.0
2341,2021-04-08 13:00:00+00:00,22071.0
2342,2021-04-08 14:00:00+00:00,22341.0
2343,2021-04-08 15:00:00+00:00,22384.0
2344,2021-04-08 16:00:00+00:00,22314.0
2345,2021-04-08 17:00:00+00:00,22496.0
2346,2021-04-08 18:00:00+00:00,22650.0
2347,2021-04-08 19:00:00+00:00,22723.0
2348,2021-04-08 20:00:00+00:00,22974.0
2349,2021-04-08 21:00:00+00:00,22000.0
2350,2021-04-08 22:00:00+00:00,20957.0
2351,2021-04-08 23:00:00+00:00,20387.0
2352,2021-04-09 00:00:00+00:00,20079.0
2353,2021-04-09 01:00:00+00:00,20172.0
2354,2021-04-09 02:00:00+00:00,20479.0
2355,2021-04-09 03:00:00+00:00,21905.0
2356,2021-04-09 04:00:00+00:00,23656.0
2357,2021-04-09 05:00:00+00:00,24514.0
2358,2021-04-09 06:00:00+00:00,24662.0
2359,2021-04-09 07:00:00+00:00,24438.0
2360,2021-04-09 08:00:00+00:00,24191.0
2361,2021-04-09 09:00:00+00:00,24067.0
2362,2021-04-09 10:00:00+00:00,24082.0
2363,2021-04-09 11:00:00+00:00,24099.0
2364,2021-04-09 12:00:00+00:00,22664.0
2365,2021-04-09 13:00:00+00:00,22928.0
2366,2021-04-09 14:00:00+00:00,23338.0
2367,2021-04-09 15:00:00+00:00,24007.0
2368,2021-04-09 16:00:00+00:00,24463.0
2369,2021-04-09 17:00:00+00:00,24230.0
2370,2021-04-09 18:00:00+00:00,24035.0
2371,2021-04-09 19:00:00+00:00,23535.0
2372,2021-04-09 20:00:00+00:00,22855.0
2373,2021-04-09 21:00:00+00:00,21829.0
2374,2021-04-09 22:00:00+00:00,21461.0
2375,2021-04-09 23:00:00+00:00,21247.0
2376,2021-04-10 00:00:00+00:00,21206.0
2377,2021-04-10 01:00:00+00:00,21119.0
2378,2021-04-10 02:00:00+00:00,21221.0
2379,2021-04-10 03:00:00+00:00,21336.0
2380,2021-04-10 04:00:00+00:00,21837.0
2381,2021-04-10 05:00:00+00:00,22076.0
2382,2021-04-10 06:00:00+00:00,22087.0
2383,2021-04-10 07:00:00+00:00,22100.0
2384,2021-04-10 08:00:00+00:00,21761.0
2385,2021-04-10 09:00:00+00:00,21598.0
2386,2021-04-10 10:00:00+00:00,21464.0
2387,2021-04-10 11:00:00+00:00,21373.0
2388,2021-04-10 12:00:00+00:00,21438.0
2389,2021-04-10 13:00:00+00:00,21538.0
2390,2021-04-10 14:00:00+00:00,21972.0
2391,2021-04-10 15:00:00+00:00,22001.0
2392,2021-04-10 16:00:00+00:00,21891.0
2393,2021-04-10 17:00:00+00:00,21577.0
2394,2021-04-10 18:00:00+00:00,21487.0
2395,2021-04-10 19:00:00+00:00,21631.0
2396,2021-04-10 20:00:00+00:00,21664.0
2397,2021-04-10 21:00:00+00:00,21299.0
2398,2021-04-10 22:00:00+00:00,20481.0
2399,2021-04-10 23:00:00+00:00,20085.0
2400,2021-04-11 00:00:00+00:00,19806.0
2401,2021-04-11 01:00:00+00:00,19624.0
2402,2021-04-11 02:00:00+00:00,19573.0
2403,2021-04-11 03:00:00+00:00,19731.0
2404,2021-04-11 04:00:00+00:00,19951.0
2405,2021-04-11 05:00:00+00:00,20301.0
2406,2021-04-11 06:00:00+00:00,20545.0
2407,2021-04-11 07:00:00+00:00,20769.0
2408,2021-04-11 08:00:00+00:00,20863.0
2409,2021-04-11 09:00:00+00:00,20964.0
2410,2021-04-11 10:00:00+00:00,21014.0
2411,2021-04-11 11:00:00+00:00,21147.0
2412,2021-04-11 12:00:00+00:00,21149.0
2413,2021-04-11 13:00:00+00:00,21319.0
2414,2021-04-11 14:00:00+00:00,21581.0
2415,2021-04-11 15:00:00+00:00,21696.0
2416,2021-04-11 16:00:00+00:00,22074.0
2417,2021-04-11 17:00:00+00:00,22158.0
2418,2021-04-11 18:00:00+00:00,22098.0
2419,2021-04-11 19:00:00+00:00,21957.0
2420,2021-04-11 20:00:00+00:00,21670.0
2421,2021-04-11 21:00:00+00:00,21127.0
2422,2021-04-11 22:00:00+00:00,20667.0
2423,2021-04-11 23:00:00+00:00,20454.0
2424,2021-04-12 00:00:00+00:00,20546.0
2425,2021-04-12 01:00:00+00:00,20640.0
2426,2021-04-12 02:00:00+00:00,20938.0
2427,2021-04-12 03:00:00+00:00,21911.0
2428,2021-04-12 04:00:00+00:00,22494.0
2429,2021-04-12 05:00:00+00:00,22651.0
2430,2021-04-12 06:00:00+00:00,22575.0
2431,2021-04-12 07:00:00+00:00,22660.0
2432,2021-04-12 08:00:00+00:00,22537.0
2433,2021-04-12 09:00:00+00:00,22541.0
2434,2021-04-12 10:00:00+00:00,22498.0
2435,2021-04-12 11:00:00+00:00,22448.0
2436,2021-04-12 12:00:00+00:00,22326.0
2437,2021-04-12 13:00:00+00:00,22256.0
2438,2021-04-12 14:00:00+00:00,22335.0
2439,2021-04-12 15:00:00+00:00,22167.0
2440,2021-04-12 16:00:00+00:00,21781.0
2441,2021-04-12 17:00:00+00:00,21562.0
2442,2021-04-12 18:00:00+00:00,21440.0
2443,2021-04-12 19:00:00+00:00,21353.0
2444,2021-04-12 20:00:00+00:00,21190.0
2445,2021-04-12 21:00:00+00:00,20962.0
2446,2021-04-12 22:00:00+00:00,20171.0
2447,2021-04-12 23:00:00+00:00,19829.0
2448,2021-04-13 00:00:00+00:00,19778.0
2449,2021-04-13 01:00:00+00:00,19918.0
2450,2021-04-13 02:00:00+00:00,20299.0
2451,2021-04-13 03:00:00+00:00,20949.0
2452,2021-04-13 04:00:00+00:00,21723.0
2453,2021-04-13 05:00:00+00:00,22278.0
2454,2021-04-13 06:00:00+00:00,22224.0
2455,2021-04-13 07:00:00+00:00,21928.0
2456,2021-04-13 08:00:00+00:00,21773.0
2457,2021-04-13 09:00:00+00:00,21648.0
2458,2021-04-13 10:00:00+00:00,21454.0
2459,2021-04-13 11:00:00+00:00,21339.0
2460,2021-04-13 12:00:00+00:00,21175.0
2461,2021-04-13 13:00:00+00:00,21288.0
2462,2021-04-13 14:00:00+00:00,21204.0
2463,2021-04-13 15:00:00+00:00,21127.0
2464,2021-04-13 16:00:00+00:00,21005.0
2465,2021-04-13 17:00:00+00:00,20797.0
2466,2021-04-13 18:00:00+00:00,20807.0
2467,2021-04-13 19:00:00+00:00,20693.0
2468,2021-04-13 20:00:00+00:00,20800.0
2469,2021-04-13 21:00:00+00:00,20630.0
2470,2021-04-13 22:00:00+00:00,19699.0
2471,2021-04-13 23:00:00+00:00,19422.0
2472,2021-04-14 00:00:00+00:00,19317.0
2473,2021-04-14 01:00:00+00:00,19301.0
2474,2021-04-14 02:00:00+00:00,19550.0
2475,2021-04-14 03:00:00+00:00,19968.0
2476,2021-04-14 04:00:00+00:00,20744.0
2477,2021-04-14 05:00:00+00:00,20861.0
2478,2021-04-14 06:00:00+00:00,20696.0
2479,2021-04-14 07:00:00+00:00,20598.0
2480,2021-04-14 08:00:00+00:00,20571.0
2481,2021-04-14 09:00:00+00:00,20362.0
2482,2021-04-14 10:00:00+00:00,20221.0
2483,2021-04-14 11:00:00+00:00,20242.0
2484,2021-04-14 12:00:00+00:00,20136.0
2485,2021-04-14 13:00:00+00:00,20210.0
2486,2021-04-14 14:00:00+00:00,20332.0
2487,2021-04-14 15:00:00+00:00,20213.0
2488,2021-04-14 16:00:00+00:00,20255.0
2489,2021-04-14 17:00:00+00:00,20308.0
2490,2021-04-14 18:00:00+00:00,20393.0
2491,2021-04-14 19:00:00+00:00,20244.0
2492,2021-04-14 20:00:00+00:00,20234.0
2493,2021-04-14 21:00:00+00:00,20034.0
2494,2021-04-14 22:00:00+00:00,19196.0
2495,2021-04-14 23:00:00+00:00,18940.0
2496,2021-04-15 00:00:00+00:00,18948.0
2497,2021-04-15 01:00:00+00:00,19089.0
2498,2021-04-15 02:00:00+00:00,19137.0
2499,2021-04-15 03:00:00+00:00,19571.0
2500,2021-04-15 04:00:00+00:00,20431.0
2501,2021-04-15 05:00:00+00:00,20807.0
2502,2021-04-15 06:00:00+00:00,20798.0
2503,2021-04-15 07:00:00+00:00,20456.0
2504,2021-04-15 08:00:00+00:00,20230.0
2505,2021-04-15 09:00:00+00:00,20259.0
2506,2021-04-15 10:00:00+00:00,20290.0
2507,2021-04-15 11:00:00+00:00,20256.0
2508,2021-04-15 12:00:00+00:00,20464.0
2509,2021-04-15 13:00:00+00:00,20498.0
2510,2021-04-15 14:00:00+00:00,20511.0
2511,2021-04-15 15:00:00+00:00,20489.0
2512,2021-04-15 16:00:00+00:00,20477.0
2513,2021-04-15 17:00:00+00:00,20648.0
2514,2021-04-15 18:00:00+00:00,20664.0
2515,2021-04-15 19:00:00+00:00,20208.0
2516,2021-04-15 20:00:00+00:00,20155.0
2517,2021-04-15 21:00:00+00:00,19912.0
2518,2021-04-15 22:00:00+00:00,19421.0
2519,2021-04-15 23:00:00+00:00,19161.0
2520,2021-04-16 00:00:00+00:00,19111.0
2521,2021-04-16 01:00:00+00:00,19211.0
2522,2021-04-16 02:00:00+00:00,19523.0
2523,2021-04-16 03:00:00+00:00,20139.0
2524,2021-04-16 04:00:00+00:00,21219.0
2525,2021-04-16 05:00:00+00:00,21450.0
2526,2021-04-16 06:00:00+00:00,21241.0
2527,2021-04-16 07:00:00+00:00,21091.0
2528,2021-04-16 08:00:00+00:00,20859.0
2529,2021-04-16 09:00:00+00:00,20790.0
2530,2021-04-16 10:00:00+00:00,20701.0
2531,2021-04-16 11:00:00+00:00,20647.0
2532,2021-04-16 12:00:00+00:00,20483.0
2533,2021-04-16 13:00:00+00:00,20506.0
2534,2021-04-16 14:00:00+00:00,20570.0
2535,2021-04-16 15:00:00+00:00,20659.0
2536,2021-04-16 16:00:00+00:00,20665.0
2537,2021-04-16 17:00:00+00:00,20698.0
2538,2021-04-16 18:00:00+00:00,20640.0
2539,2021-04-16 19:00:00+00:00,20157.0
2540,2021-04-16 20:00:00+00:00,19878.0
2541,2021-04-16 21:00:00+00:00,19620.0
2542,2021-04-16 22:00:00+00:00,18779.0
2543,2021-04-16 23:00:00+00:00,18489.0
2544,2021-04-17 00:00:00+00:00,18335.0
2545,2021-04-17 01:00:00+00:00,18390.0
2546,2021-04-17 02:00:00+00:00,18409.0
2547,2021-04-17 03:00:00+00:00,18560.0
2548,2021-04-17 04:00:00+00:00,18959.0
2549,2021-04-17 05:00:00+00:00,19066.0
2550,2021-04-17 06:00:00+00:00,18971.0
2551,2021-04-17 07:00:00+00:00,18843.0
2552,2021-04-17 08:00:00+00:00,18743.0
2553,2021-04-17 09:00:00+00:00,18675.0
2554,2021-04-17 10:00:00+00:00,18388.0
2555,2021-04-17 11:00:00+00:00,18254.0
2556,2021-04-17 12:00:00+00:00,18206.0
2557,2021-04-17 13:00:00+00:00,18174.0
2558,2021-04-17 14:00:00+00:00,18264.0
2559,2021-04-17 15:00:00+00:00,18596.0
2560,2021-04-17 16:00:00+00:00,18895.0
2561,2021-04-17 17:00:00+00:00,19063.0
2562,2021-04-17 18:00:00+00:00,19095.0
2563,2021-04-17 19:00:00+00:00,19116.0
2564,2021-04-17 20:00:00+00:00,18887.0
2565,2021-04-17 21:00:00+00:00,18571.0
2566,2021-04-17 22:00:00+00:00,18318.0
2567,2021-04-17 23:00:00+00:00,18017.0
2568,2021-04-18 00:00:00+00:00,17818.0
2569,2021-04-18 01:00:00+00:00,17791.0
2570,2021-04-18 02:00:00+00:00,17857.0
2571,2021-04-18 03:00:00+00:00,17865.0
2572,2021-04-18 04:00:00+00:00,17882.0
2573,2021-04-18 05:00:00+00:00,17981.0
2574,2021-04-18 06:00:00+00:00,17891.0
2575,2021-04-18 07:00:00+00:00,17787.0
2576,2021-04-18 08:00:00+00:00,17629.0
2577,2021-04-18 09:00:00+00:00,17589.0
2578,2021-04-18 10:00:00+00:00,17668.0
2579,2021-04-18 11:00:00+00:00,17600.0
2580,2021-04-18 12:00:00+00:00,17604.0
2581,2021-04-18 13:00:00+00:00,17633.0
2582,2021-04-18 14:00:00+00:00,17827.0
2583,2021-04-18 15:00:00+00:00,18159.0
2584,2021-04-18 16:00:00+00:00,18498.0
2585,2021-04-18 17:00:00+00:00,18793.0
2586,2021-04-18 18:00:00+00:00,19058.0
2587,2021-04-18 19:00:00+00:00,19202.0
2588,2021-04-18 20:00:00+00:00,18929.0
2589,2021-04-18 21:00:00+00:00,18345.0
2590,2021-04-18 22:00:00+00:00,18130.0
2591,2021-04-18 23:00:00+00:00,17697.0
2592,2021-04-19 00:00:00+00:00,17511.0
2593,2021-04-19 01:00:00+00:00,17427.0
2594,2021-04-19 02:00:00+00:00,17442.0
2595,2021-04-19 03:00:00+00:00,18291.0
2596,2021-04-19 04:00:00+00:00,19795.0
2597,2021-04-19 05:00:00+00:00,19833.0
2598,2021-04-19 06:00:00+00:00,19562.0
2599,2021-04-19 07:00:00+00:00,19130.0
2600,2021-04-19 08:00:00+00:00,18995.0
2601,2021-04-19 09:00:00+00:00,18979.0
2602,2021-04-19 10:00:00+00:00,19037.0
2603,2021-04-19 11:00:00+00:00,19089.0
2604,2021-04-19 12:00:00+00:00,19141.0
2605,2021-04-19 13:00:00+00:00,19056.0
2606,2021-04-19 14:00:00+00:00,18957.0
2607,2021-04-19 15:00:00+00:00,18997.0
2608,2021-04-19 16:00:00+00:00,19007.0
2609,2021-04-19 17:00:00+00:00,19181.0
2610,2021-04-19 18:00:00+00:00,19408.0
2611,2021-04-19 19:00:00+00:00,18869.0
2612,2021-04-19 20:00:00+00:00,18528.0
2613,2021-04-19 21:00:00+00:00,18270.0
2614,2021-04-19 22:00:00+00:00,17820.0
2615,2021-04-19 23:00:00+00:00,17502.0
2616,2021-04-20 00:00:00+00:00,17415.0
2617,2021-04-20 01:00:00+00:00,17377.0
2618,2021-04-20 02:00:00+00:00,17609.0
2619,2021-04-20 03:00:00+00:00,18140.0
2620,2021-04-20 04:00:00+00:00,18977.0
2621,2021-04-20 05:00:00+00:00,19199.0
2622,2021-04-20 06:00:00+00:00,19145.0
2623,2021-04-20 07:00:00+00:00,18801.0
2624,2021-04-20 08:00:00+00:00,18498.0
2625,2021-04-20 09:00:00+00:00,18275.0
2626,2021-04-20 10:00:00+00:00,18118.0
2627,2021-04-20 11:00:00+00:00,18225.0
2628,2021-04-20 12:00:00+00:00,18110.0
2629,2021-04-20 13:00:00+00:00,18245.0
2630,2021-04-20 14:00:00+00:00,18247.0
2631,2021-04-20 15:00:00+00:00,18428.0
2632,2021-04-20 16:00:00+00:00,18594.0
2633,2021-04-20 17:00:00+00:00,18850.0
2634,2021-04-20 18:00:00+00:00,19031.0
2635,2021-04-20 19:00:00+00:00,19103.0
2636,2021-04-20 20:00:00+00:00,19091.0
2637,2021-04-20 21:00:00+00:00,18217.0
2638,2021-04-20 22:00:00+00:00,17998.0
2639,2021-04-20 23:00:00+00:00,17800.0
2640,2021-04-21 00:00:00+00:00,17725.0
2641,2021-04-21 01:00:00+00:00,17957.0
2642,2021-04-21 02:00:00+00:00,18007.0
2643,2021-04-21 03:00:00+00:00,18288.0
2644,2021-04-21 04:00:00+00:00,19368.0
2645,2021-04-21 05:00:00+00:00,20008.0
2646,2021-04-21 06:00:00+00:00,19878.0
2647,2021-04-21 07:00:00+00:00,19804.0
2648,2021-04-21 08:00:00+00:00,19827.0
2649,2021-04-21 09:00:00+00:00,19813.0
2650,2021-04-21 10:00:00+00:00,19708.0
2651,2021-04-21 11:00:00+00:00,19926.0
2652,2021-04-21 12:00:00+00:00,19909.0
2653,2021-04-21 13:00:00+00:00,20116.0
2654,2021-04-21 14:00:00+00:00,20143.0
2655,2021-04-21 15:00:00+00:00,20472.0
2656,2021-04-21 16:00:00+00:00,20734.0
2657,2021-04-21 17:00:00+00:00,20933.0
2658,2021-04-21 18:00:00+00:00,21431.0
2659,2021-04-21 19:00:00+00:00,21747.0
2660,2021-04-21 20:00:00+00:00,21816.0
2661,2021-04-21 21:00:00+00:00,21450.0
2662,2021-04-21 22:00:00+00:00,20912.0
2663,2021-04-21 23:00:00+00:00,20775.0
2664,2021-04-22 00:00:00+00:00,20806.0
2665,2021-04-22 01:00:00+00:00,20848.0
2666,2021-04-22 02:00:00+00:00,20990.0
2667,2021-04-22 03:00:00+00:00,21578.0
2668,2021-04-22 04:00:00+00:00,22640.0
2669,2021-04-22 05:00:00+00:00,23178.0
2670,2021-04-22 06:00:00+00:00,23597.0
2671,2021-04-22 07:00:00+00:00,23586.0
2672,2021-04-22 08:00:00+00:00,23250.0
2673,2021-04-22 09:00:00+00:00,22811.0
2674,2021-04-22 10:00:00+00:00,22302.0
2675,2021-04-22 11:00:00+00:00,21961.0
2676,2021-04-22 12:00:00+00:00,21852.0
2677,2021-04-22 13:00:00+00:00,21585.0
2678,2021-04-22 14:00:00+00:00,21685.0
2679,2021-04-22 15:00:00+00:00,22347.0
2680,2021-04-22 16:00:00+00:00,22261.0
2681,2021-04-22 17:00:00+00:00,22116.0
2682,2021-04-22 18:00:00+00:00,22082.0
2683,2021-04-22 19:00:00+00:00,21907.0
2684,2021-04-22 20:00:00+00:00,21838.0
2685,2021-04-22 21:00:00+00:00,21538.0
2686,2021-04-22 22:00:00+00:00,20852.0
2687,2021-04-22 23:00:00+00:00,20528.0
2688,2021-04-23 00:00:00+00:00,20463.0
2689,2021-04-23 01:00:00+00:00,20524.0
2690,2021-04-23 02:00:00+00:00,20854.0
2691,2021-04-23 03:00:00+00:00,21606.0
2692,2021-04-23 04:00:00+00:00,23367.0
2693,2021-04-23 05:00:00+00:00,23714.0
2694,2021-04-23 06:00:00+00:00,23887.0
2695,2021-04-23 07:00:00+00:00,24010.0
2696,2021-04-23 08:00:00+00:00,23977.0
2697,2021-04-23 09:00:00+00:00,23873.0
2698,2021-04-23 10:00:00+00:00,23480.0
2699,2021-04-23 11:00:00+00:00,23239.0
2700,2021-04-23 12:00:00+00:00,22908.0
2701,2021-04-23 13:00:00+00:00,22814.0
2702,2021-04-23 14:00:00+00:00,22699.0
2703,2021-04-23 15:00:00+00:00,22889.0
2704,2021-04-23 16:00:00+00:00,22828.0
2705,2021-04-23 17:00:00+00:00,22639.0
2706,2021-04-23 18:00:00+00:00,22056.0
2707,2021-04-23 19:00:00+00:00,21390.0
2708,2021-04-23 20:00:00+00:00,21165.0
2709,2021-04-23 21:00:00+00:00,20531.0
2710,2021-04-23 22:00:00+00:00,20126.0
2711,2021-04-23 23:00:00+00:00,19893.0
2712,2021-04-24 00:00:00+00:00,20004.0
2713,2021-04-24 01:00:00+00:00,20037.0
2714,2021-04-24 02:00:00+00:00,20001.0
2715,2021-04-24 03:00:00+00:00,20109.0
2716,2021-04-24 04:00:00+00:00,20474.0
2717,2021-04-24 05:00:00+00:00,20709.0
2718,2021-04-24 06:00:00+00:00,20843.0
2719,2021-04-24 07:00:00+00:00,21091.0
2720,2021-04-24 08:00:00+00:00,21171.0
2721,2021-04-24 09:00:00+00:00,21194.0
2722,2021-04-24 10:00:00+00:00,21095.0
2723,2021-04-24 11:00:00+00:00,20989.0
2724,2021-04-24 12:00:00+00:00,20693.0
2725,2021-04-24 13:00:00+00:00,20720.0
2726,2021-04-24 14:00:00+00:00,20655.0
2727,2021-04-24 15:00:00+00:00,21165.0
2728,2021-04-24 16:00:00+00:00,21212.0
2729,2021-04-24 17:00:00+00:00,20937.0
2730,2021-04-24 18:00:00+00:00,20746.0
2731,2021-04-24 19:00:00+00:00,20806.0
2732,2021-04-24 20:00:00+00:00,20548.0
2733,2021-04-24 21:00:00+00:00,20108.0
2734,2021-04-24 22:00:00+00:00,19466.0
2735,2021-04-24 23:00:00+00:00,19127.0
2736,2021-04-25 00:00:00+00:00,18995.0
2737,2021-04-25 01:00:00+00:00,18946.0
2738,2021-04-25 02:00:00+00:00,19135.0
2739,2021-04-25 03:00:00+00:00,19168.0
2740,2021-04-25 04:00:00+00:00,19320.0
2741,2021-04-25 05:00:00+00:00,19460.0
2742,2021-04-25 06:00:00+00:00,19791.0
2743,2021-04-25 07:00:00+00:00,20002.0
2744,2021-04-25 08:00:00+00:00,19882.0
2745,2021-04-25 09:00:00+00:00,19492.0
2746,2021-04-25 10:00:00+00:00,19133.0
2747,2021-04-25 11:00:00+00:00,17671.0
2748,2021-04-25 12:00:00+00:00,17318.0
2749,2021-04-25 13:00:00+00:00,17169.0
2750,2021-04-25 14:00:00+00:00,17358.0
2751,2021-04-25 15:00:00+00:00,18660.0
2752,2021-04-25 16:00:00+00:00,19863.0
2753,2021-04-25 17:00:00+00:00,19924.0
2754,2021-04-25 18:00:00+00:00,20003.0
2755,2021-04-25 19:00:00+00:00,20136.0
2756,2021-04-25 20:00:00+00:00,19884.0
2757,2021-04-25 21:00:00+00:00,19204.0
2758,2021-04-25 22:00:00+00:00,18811.0
2759,2021-04-25 23:00:00+00:00,18680.0
2760,2021-04-26 00:00:00+00:00,18551.0
2761,2021-04-26 01:00:00+00:00,18744.0
2762,2021-04-26 02:00:00+00:00,18939.0
2763,2021-04-26 03:00:00+00:00,19820.0
2764,2021-04-26 04:00:00+00:00,20699.0
2765,2021-04-26 05:00:00+00:00,20888.0
2766,2021-04-26 06:00:00+00:00,20619.0
2767,2021-04-26 07:00:00+00:00,20335.0
2768,2021-04-26 08:00:00+00:00,20075.0
2769,2021-04-26 09:00:00+00:00,19802.0
2770,2021-04-26 10:00:00+00:00,19037.0
2771,2021-04-26 11:00:00+00:00,18706.0
